Generation,Treatment,Sex,SampleNo,Sugar.Weight,Glucose,Trehalose,Glycogen,Fat.Weight,TAG,Fit.Weight,Fitness
F3,HSD,female,16,3.21,4.790204335,10.2056034,27.97541704,3.65,175.4354619,0.83,23
F3,HSD,female,17,3.61,11.17953712,16.71488209,19.67908629,3.28,113.5702676,0.97,10
F3,HSD,female,18,3.44,8.381070229,18.55544448,16.37780061,3.98,148.22957,1.15,155
F3,HSD,female,19,3.65,10.26820598,14.65407669,23.113578,3.48,131.4176448,1.06,115
F3,HSD,female,20,3.92,8.225886841,9.509656485,16.01772528,3.76,241.9966713,1.3,89
F3,HSD,female,21,3.61,9.732769161,13.74988883,27.89088326,3.74,221.1447129,1.21,71
F3,HSD,female,22,3.35,4.136212803,6.276340345,10.30357333,3.64,253.1087869,1.42,132
F3,HSD,female,23,3.37,9.759372906,13.01741847,19.49136888,3.48,96.2855299,0.93,0
F3,HSD,female,24,3.38,5.519278607,4.117932442,13.9470388,3.64,153.1687259,1,2
F3,HSD,female,25,3.72,11.92348008,10.45943362,32.09208646,3.96,190.6013017,1.3,31
F3,HSD,female,26,3.58,7.617778942,3.440899179,24.49816379,3.6,141.0190672,1.18,166
F3,HSD,female,27,3.65,9.358951116,9.204137843,21.6856844,3.65,132.3077295,0.98,86
F3,HSD,female,28,3.7,6.963136751,10.8514846,16.92428007,3.96,204.2602023,1.05,34
F3,HSD,female,29,3.71,11.07815668,11.89627835,31.66637267,3.75,108.7924519,1.21,70
F3,HSD,female,30,3.63,8.887488629,16.70146444,22.99402552,3.6,150.308462,1.17,142
F3,HSD,female,31,3.35,7.935384858,6.390632527,16.78359486,3.71,157.083395,NA,NA
F3,HSD,female,32,3.62,10.77280312,4.588656058,28.88834549,3.63,50.80546588,NA,NA
F3,HSD,female,33,3.59,3.529143898,7.662217999,17.66424214,3.91,165.8676828,NA,NA
F3,CD,male,1,2.64,6.976159377,9.993748237,29.48181365,2.64,62.77597238,NA,NA
F3,CD,male,2,2.41,10.88339088,4.852342806,24.7292111,2.66,61.86744123,NA,NA
F3,CD,male,3,2.53,6.292030611,16.69387646,27.23132781,2.4,86.05057972,NA,NA
F3,CD,male,4,2.57,5.858154347,5.814813089,14.89325612,2.65,84.33979175,NA,NA
F3,CD,male,5,2.46,7.129698032,5.973804374,21.33420892,2.46,68.61123689,NA,NA
F3,CD,male,6,2.51,7.126903608,10.91264733,17.41575631,2.44,66.45841991,NA,NA
F3,CD,male,7,2.57,12.35243833,2.569556297,17.90798142,2.62,104.8475877,NA,NA
F3,CD,male,8,2.46,6.303464475,6.680984992,20.02837869,2.33,41.38898376,NA,NA
F3,CD,male,9,2.5,7.049587807,6.965409329,19.57050166,2.52,109.3465511,NA,NA
F3,CD,male,10,2.54,5.883139792,7.381885362,21.88876711,2.54,73.64616465,NA,NA
F3,CD,male,11,2.49,6.167295182,7.063219996,22.02720649,2.46,78.66223158,NA,NA
F3,CD,male,12,2.45,11.4598568,6.193139191,14.20930516,2.58,48.38207308,NA,NA
F3,CD,male,13,2.52,7.475933061,10.59562682,19.39359961,2.61,75.23234477,NA,NA
F3,CD,male,14,2.41,8.372725987,10.99135317,9.57567303,2.61,80.05918992,NA,NA
F3,CD,male,15,2.44,6.77042501,8.081260996,10.5587274,2.46,49.73460144,NA,NA
F3,CD,male,16,2.57,10.83366073,8.434949164,9.616342227,2.45,68.29037392,NA,NA
F3,CD,male,17,2.37,6.826983642,9.84079098,13.43052513,2.53,74.43602216,NA,NA
F3,CD,male,18,2.42,8.677408729,5.184547497,8.119558419,2.52,80.43112784,NA,NA
F3,CD,male,19,2.41,5.744452641,8.869220648,11.91876192,2.41,47.52896827,NA,NA
F3,CD,male,20,2.51,6.910877747,10.35284779,13.38591335,2.55,46.68181315,NA,NA
F3,CD,male,21,2.58,7.771442825,11.21033331,15.79864538,2.61,59.22156952,NA,NA
F3,CD,male,22,2.5,6.436190121,7.328913196,15.00596218,2.71,96.84421025,NA,NA
F3,CD,male,23,2.37,9.836874946,1.448236176,9.59404632,2.36,48.85689374,NA,NA
F3,CD,male,24,2.49,7.89060977,1.456826124,9.284196305,2.48,64.42804718,NA,NA
F3,CD,male,25,2.45,6.410037821,3.197214516,15.44724536,2.51,62.59129198,NA,NA
F3,CD,male,26,2.51,6.610921254,10.79337554,19.51553714,2.57,69.05702335,NA,NA
F3,CD,male,27,2.39,6.113312122,6.413092003,19.64465224,2.49,73.0581438,NA,NA
F3,CD,male,28,2.34,6.166062801,4.945871532,7.783656071,2.69,54.58842097,NA,NA
F3,CD,male,29,2.52,8.539286961,8.506953273,17.78009535,2.64,86.5236988,NA,NA
F3,CD,male,30,2.51,5.128784003,5.165921803,14.03428005,2.74,65.29093671,NA,NA
F3,CD,male,31,2.51,7.832513316,7.061999643,14.67517964,2.48,41.73451383,NA,NA
F3,CD,male,32,2.55,5.359107689,5.373047501,11.61442518,2.74,62.48515472,NA,NA
F3,CD,male,33,2.53,6.996867279,4.520623975,22.64672355,2.63,80.29326756,NA,NA
F3,CD,female,1,3.59,9.883169502,12.45501557,21.1431862,3.66,140.6109268,1.08,5
F3,CD,female,2,3.66,11.68628596,11.82808452,21.87840177,3.85,133.8846138,1.31,84
F3,CD,female,3,3.27,10.27324248,13.15063425,11.52457331,3.85,148.1004476,1.23,169
F3,CD,female,4,3.39,11.53467699,16.2651391,20.79413407,3.43,135.7400766,1.26,176
F3,CD,female,5,3.53,9.602475286,17.108552,23.41118953,3.62,90.08363889,1.4,145
F3,CD,female,6,3.72,5.554038407,10.99366984,17.99019421,3.87,112.9622453,1.04,30
F3,CD,female,7,3.55,12.06862136,9.650639758,14.04164079,3.53,81.54084479,1.07,14
F3,CD,female,8,3.4,8.058870542,10.5619276,21.145282,3.72,122.6698876,0.93,1
F3,CD,female,9,3.23,7.50284962,11.79078397,21.8280018,3.59,101.7593663,1.34,129
F3,CD,female,10,3.82,7.964582233,13.32579765,20.821725,3.18,71.47689003,1.37,115
F3,CD,female,11,3.68,9.514109153,12.05717307,14.92515237,3.68,85.01992243,1.19,71
F3,CD,female,12,3.34,10.62261777,10.24003106,14.98036937,3.31,62.44884967,1.4,86
F3,CD,female,13,3.56,9.313984296,10.94669175,13.70490248,3.73,124.1142493,1.32,142
F3,CD,female,14,3.51,10.1080036,14.4184966,18.46537109,3.69,161.4818875,1,87
F3,CD,female,15,3.43,7.889655767,15.74201601,26.12351869,3.72,116.8875615,1.3,142
F3,CD,female,16,3.46,13.27684162,7.946097745,11.91259981,3.31,87.22968603,1.12,91
F3,CD,female,17,3.58,8.684920015,12.28476973,16.78457851,3.9,169.1087347,1.2,172
F3,CD,female,18,3.25,11.73079804,16.27558087,23.3534959,3.78,63.58588499,1.42,68
F3,CD,female,19,3.54,10.73141417,19.24302624,15.49684129,3.94,129.6536572,0.96,27
F3,CD,female,20,3.34,10.14344588,13.46501063,16.66408999,3.73,105.0239983,0.85,0
F3,CD,female,21,3.32,6.049020301,8.920960544,15.99871175,3.71,113.5199868,1.22,81
F3,CD,female,22,3.37,9.063839303,14.2517296,22.14675326,3.54,102.6154748,1.26,226
F3,CD,female,23,3.31,7.547244988,20.51906878,26.45605973,3.96,138.8029265,1.14,69
F3,CD,female,24,3.55,11.21769651,17.43001532,18.58871883,3.89,173.5969527,0.92,0
F3,CD,female,25,3.36,14.80800654,10.2696145,21.145254,3.65,149.7083656,1.17,78
F3,CD,female,26,3.58,10.35718781,14.46862959,37.58795086,3.66,95.83590745,1.24,155
F3,CD,female,27,3.58,10.38441352,16.23381238,40.20477365,3.97,98.16981869,1.18,32
F3,CD,female,28,3.48,10.24157082,8.913762318,33.37674719,3.75,165.7360124,1.04,104
F3,CD,female,29,3.45,11.53857302,10.5053331,26.38749234,3.37,123.7127156,1.23,28
F3,CD,female,30,3.59,12.66772599,20.21605152,43.29681298,3.84,140.1847466,1.32,192
F3,CD,female,31,3.32,8.02293771,12.44559208,21.72820142,3.6,126.3343035,NA,NA
F3,CD,female,32,3.49,8.466683161,13.94919271,18.10058921,3.82,153.1192355,NA,NA
F3,CD,female,33,3.53,9.374388257,20.59329689,41.74534878,3.79,132.9060727,NA,NA
F4,NSD,male,1,2.39,6.443768129,12.89927965,19.6733809,2.8,39.60945224,NA,NA
F4,NSD,male,2,2.56,6.2554872,11.65238286,17.28125619,2.49,58.36216593,NA,NA
F4,NSD,male,3,2.54,7.886132229,11.52564066,18.34281609,2.55,66.35775518,NA,NA
F4,NSD,male,4,2.57,7.517241874,11.4603034,17.31053425,2.45,58.68894583,NA,NA
F4,NSD,male,5,2.44,6.831309901,13.09327672,22.12358853,2.31,39.23621516,NA,NA
F4,NSD,male,6,2.46,6.738406373,9.540123423,16.01321415,2.39,55.2267396,NA,NA
F4,NSD,male,7,2.52,7.739452869,11.44990642,20.740627,2.57,73.56875359,NA,NA
F4,NSD,male,8,2.64,9.622014278,15.19894273,24.16550792,2.58,45.65147554,NA,NA
F4,NSD,male,9,2.5,5.017217517,9.362259409,14.4311831,2.56,57.32878902,NA,NA
F4,NSD,male,10,2.41,8.995820017,15.76970297,11.32999975,2.6,43.99992312,NA,NA
F4,NSD,male,11,2.5,6.780323892,7.471242494,12.07277634,2.7,67.10720833,NA,NA
F4,NSD,male,12,2.58,8.467960481,12.94054581,22.6432888,2.53,85.09560176,NA,NA
F4,NSD,male,13,2.37,8.679972698,12.26973403,21.94424952,2.53,48.75287156,NA,NA
F4,NSD,male,14,2.36,7.224494848,11.30974752,18.65369925,2.47,47.77665982,NA,NA
F4,NSD,male,15,2.48,7.057466685,9.811951124,15.79771465,2.44,53.67653318,NA,NA
F4,NSD,male,16,2.43,10.55448694,7.997192782,12.4155564,2.65,59.13941891,NA,NA
F4,NSD,male,17,2.41,8.470370683,11.57470278,20.19932018,2.56,56.49744176,NA,NA
F4,NSD,male,18,2.5,8.695654695,12.78044679,19.57631503,2.69,76.51613165,NA,NA
F4,NSD,male,19,2.48,8.504394129,10.37064512,22.5041073,2.57,65.2968799,NA,NA
F4,NSD,male,20,2.63,6.434367439,15.34123927,23.73221733,2.46,51.00778467,NA,NA
F4,NSD,male,21,2.57,7.592835933,7.217157999,15.04434494,2.47,51.29435779,NA,NA
F4,NSD,male,22,2.54,7.88818795,12.43988407,13.93371228,2.36,43.25635394,NA,NA
F4,NSD,male,23,2.69,8.324693052,8.886528099,16.64356182,2.4,61.40737785,NA,NA
F4,NSD,male,24,2.51,7.818578457,5.197910555,23.58690392,2.31,40.61563528,NA,NA
F4,NSD,male,25,2.51,9.081783583,11.88758988,20.30921978,2.58,46.97633967,NA,NA
F4,NSD,male,26,2.55,6.723508036,12.90976267,24.41090893,2.7,71.82232239,NA,NA
F4,NSD,male,27,2.47,7.800308832,10.14538484,23.34571422,2.47,68.19929774,NA,NA
F4,NSD,male,28,2.42,6.396714455,8.176763915,21.51377152,2.72,71.30476225,NA,NA
F4,NSD,male,29,2.45,8.900558195,12.58636164,23.53774509,2.59,55.06223286,NA,NA
F4,NSD,male,30,2.51,9.726452364,13.92113299,25.52731998,2.49,34.21841877,NA,NA
F4,NSD,male,31,2.33,6.832047203,10.80915572,19.01469842,2.67,35.98902464,NA,NA
F4,NSD,male,32,2.55,7.048213639,8.472498424,27.57606936,2.38,44.35645989,NA,NA
F4,NSD,male,33,2.53,7.23083589,10.33015713,24.36078846,2.53,40.41405519,NA,NA
F4,NSD,male,34,2.55,9.55563108,11.97488569,17.19021748,2.43,55.09364989,NA,NA
F4,NSD,male,35,2.57,8.268896774,14.38999329,26.12265181,2.41,63.09456108,NA,NA
F4,NSD,male,36,2.47,8.418105665,11.19931998,24.50164971,2.61,46.04525845,NA,NA
F4,NSD,male,37,2.37,6.802007459,10.23580669,16.55263277,2.28,55.12208144,NA,NA
F4,NSD,male,38,2.41,8.144103435,11.73719318,22.52358845,2.44,48.37055013,NA,NA
F4,NSD,male,39,2.47,9.643573606,12.0131547,21.94052237,2.57,56.75558199,NA,NA
F4,NSD,male,40,2.56,10.32946386,12.26985544,22.98092699,2.52,12.42505773,NA,NA
F4,NSD,male,41,2.58,6.444129505,6.610072195,19.30565916,2.65,54.09942008,NA,NA
F4,NSD,male,42,2.38,5.287341454,8.833137664,17.6812333,2.62,24.50973604,NA,NA
F4,NSD,male,43,2.47,6.877062743,8.810850571,26.84054348,2.72,22.64577807,NA,NA
F4,NSD,male,44,2.5,9.627112969,6.718446434,16.25720133,2.66,43.17582002,NA,NA
F4,NSD,female,1,3.73,11.71990126,17.4600755,33.12493962,3.85,37.6993499,1.02,73
F4,NSD,female,2,3.46,8.166486623,16.35608931,33.39163721,3.49,60.53708061,1.34,151
F4,NSD,female,3,3.67,12.45313451,16.89214978,38.4867816,3.48,81.81892307,0.92,19
F4,NSD,female,4,3.3,11.80977196,14.62211186,16.12800711,3.81,89.08928862,1.37,125
F4,NSD,female,5,3.73,9.115026671,18.74904881,29.47609895,3.62,117.9379435,0.98,70
F4,NSD,female,6,3.54,10.976041,16.41616514,28.07364532,3.62,63.56180021,1.21,91
F4,NSD,female,7,3.75,11.79977768,13.45700534,33.71106336,3.74,39.79284126,0.93,0
F4,NSD,female,8,3.47,9.178214658,12.93475033,25.09249265,3.76,47.68286651,1.33,229
F4,NSD,female,9,3.54,6.975176133,16.12504624,39.72569981,3.91,58.99705955,1.2,203
F4,NSD,female,10,3.65,10.74654289,21.20022692,41.47084631,3.63,49.54367721,1.25,139
F4,NSD,female,11,3.42,9.705548965,18.10108348,22.68906934,3.39,47.52890083,1.24,112
F4,NSD,female,12,3.57,9.788358248,12.78010398,24.24021321,3.57,57.81864824,1.17,119
F4,NSD,female,13,3.79,11.86361415,15.33075793,46.51902171,3.5,65.90342854,1.39,130
F4,NSD,female,14,3.59,10.14475954,17.03778841,34.46369533,3.82,64.128741,0.98,89
F4,NSD,female,15,3.4,4.909815992,5.20626445,15.60526107,3.3,60.48182497,1.03,46
F4,NSD,female,16,3.73,12.28593273,16.30567314,25.92026719,3.3,58.14758882,1.26,138
F4,NSD,female,17,3.53,11.20901196,22.37150291,28.5813082,3.55,77.63099694,0.97,24
F4,NSD,female,18,3.4,8.810223032,14.87472582,22.8872987,3.53,72.16514397,1.02,42
F4,NSD,female,19,3.44,9.819327025,17.90929922,15.40814375,3.55,59.98392681,1.33,223
F4,NSD,female,20,3.48,11.31795247,18.01518014,25.80002047,3.73,69.58511129,1.13,80
F4,NSD,female,21,3.63,10.15218301,17.08916552,27.07776548,3.62,66.88056125,1.17,161
F4,NSD,female,22,3.75,10.91963805,18.13790051,30.20858577,3.67,100.1581482,1.08,119
F4,NSD,female,23,3.59,10.87004728,14.38755812,14.40615032,3.9,75.22317303,1.01,23
F4,NSD,female,24,3.51,9.208683894,9.82104702,5.268871697,3.57,54.96705385,1.27,244
F4,NSD,female,25,3.67,13.72778421,13.93342689,21.44596578,3.51,54.19928907,1,50
F4,NSD,female,26,3.77,11.2304158,14.54064079,11.79354918,3.44,73.16187856,1.38,87
F4,NSD,female,27,3.6,10.98925448,10.50479966,10.98119776,3.6,72.36568686,1.17,92
F4,NSD,female,28,3.56,12.73620406,11.90210051,17.8647173,3.43,75.07348449,1.13,98
F4,NSD,female,29,3.7,14.41961879,10.80069094,15.25797536,3.7,124.7855791,1.24,164
F4,NSD,female,30,3.75,13.40022057,14.12434319,13.61105332,3.5,83.56755757,1.18,116
F4,NSD,female,31,3.29,7.582913258,7.370865176,6.522112724,3.67,85.08662644,NA,NA
F4,NSD,female,32,3.75,8.362475968,13.18552389,21.42333445,3.13,73.94925347,NA,NA
F4,NSD,female,33,3.82,12.36322462,17.47288997,18.50480354,3.86,108.4219973,NA,NA
F4,NSD,female,34,3.71,14.59644647,19.16129334,25.04718888,3.37,45.46012306,NA,NA
F4,NSD,female,35,3.41,11.06918248,15.18151825,20.89958476,3.47,52.72764554,NA,NA
F4,NSD,female,36,3.79,12.04860484,14.2156866,10.14881036,3.65,99.04750497,NA,NA
F4,NSD,female,37,3.22,9.147205533,8.327579372,14.19931223,3.77,115.3674256,NA,NA
F4,NSD,female,38,3.61,11.31700161,13.63239539,21.71949657,3.7,110.7654391,NA,NA
F4,NSD,female,39,3.47,12.52557048,10.8243665,6.86504573,3.92,113.6118674,NA,NA
F4,NSD,female,40,3.54,11.53903269,12.55051845,13.19281305,3.91,108.9617744,NA,NA
F4,NSD,female,41,3.65,9.287023971,11.26440446,15.24322441,3.9,120.896314,NA,NA
F4,NSD,female,42,3.64,15.1578739,11.92670674,15.22585954,3.81,122.3764916,NA,NA
F4,NSD,female,43,3.59,12.74424182,12.52373435,15.86753242,3.63,116.1120958,NA,NA
F4,NSD,female,44,3.66,10.07043673,16.44529878,26.75019904,3.98,110.6323086,NA,NA
F4,LSD,male,1,2.44,8.349435179,11.58795123,13.26706651,2.75,56.61126303,NA,NA
F4,LSD,male,2,2.58,5.879078423,11.22986631,13.35872895,2.52,51.01650551,NA,NA
F4,LSD,male,3,2.68,5.850195544,8.264084793,20.02456588,2.62,37.88853929,NA,NA
F4,LSD,male,4,2.52,6.278639479,11.17698378,15.78131719,2.35,42.57320748,NA,NA
F4,LSD,male,5,2.43,5.280667793,9.653986572,17.08541973,2.57,55.29817582,NA,NA
F4,LSD,male,6,2.45,6.490237502,19.09615324,14.4508372,2.61,39.85626489,NA,NA
F4,LSD,male,7,2.72,7.679242497,10.42188144,17.91355403,2.41,32.27325164,NA,NA
F4,LSD,male,8,2.64,5.825705102,11.04281151,11.6214648,2.38,40.26333987,NA,NA
F4,LSD,male,9,2.68,7.439222437,17.75169199,10.39336117,2.3,41.64331587,NA,NA
F4,LSD,male,10,2.52,8.004342211,13.22529178,19.01903875,2.54,48.89468528,NA,NA
F4,LSD,male,11,2.51,7.401107974,13.1565423,15.70292811,2.72,69.81661259,NA,NA
F4,LSD,male,12,2.56,8.789517036,14.0889006,17.33406965,2.52,54.04480249,NA,NA
F4,LSD,male,13,2.57,9.650670449,12.84621627,20.30136352,2.71,66.62218612,NA,NA
F4,LSD,male,14,2.46,7.375550727,12.11635034,16.70013995,2.77,69.35750205,NA,NA
F4,LSD,male,15,2.57,8.051306632,15.4411586,17.02880373,2.59,34.6265241,NA,NA
F4,LSD,male,16,2.55,7.021662295,12.45317225,13.50489272,2.62,26.46957532,NA,NA
F4,LSD,male,17,2.45,7.592876943,14.36498149,17.76801285,2.49,25.87037407,NA,NA
F4,LSD,male,18,2.56,6.899358811,9.370054632,13.0861231,2.67,67.58042823,NA,NA
F4,LSD,male,19,2.56,7.164409441,14.95191447,19.05930222,2.69,55.01961704,NA,NA
F4,LSD,male,20,2.76,7.716062414,11.83708919,18.93421434,2.62,49.29178104,NA,NA
F4,LSD,male,21,2.66,6.29034967,10.72792004,14.41774668,2.65,61.56736869,NA,NA
F4,LSD,male,22,2.42,7.982803861,12.37870997,13.29041147,2.66,42.67841539,NA,NA
F4,LSD,male,23,2.56,9.115400475,10.95310386,14.85796002,2.55,33.67759022,NA,NA
F4,LSD,male,24,2.49,7.268298789,8.277300254,23.42638295,2.38,39.72975927,NA,NA
F4,LSD,male,25,2.53,8.964439302,4.934637372,16.75484335,2.33,60.17486743,NA,NA
F4,LSD,male,26,2.62,6.060488261,13.49898079,21.51036573,2.67,60.17557043,NA,NA
F4,LSD,male,27,2.42,7.07490054,6.205265057,19.37395887,2.59,57.2511465,NA,NA
F4,LSD,male,28,2.51,8.109945243,11.56262358,19.99051322,2.59,65.08518798,NA,NA
F4,LSD,male,29,2.55,8.765577469,12.43436755,21.79458748,2.54,56.15328303,NA,NA
F4,LSD,male,30,2.46,4.23634053,8.926351131,16.72669869,2.65,58.99883986,NA,NA
F4,LSD,male,31,2.48,10.25436417,11.58929438,19.8452045,2.62,26.36580587,NA,NA
F4,LSD,male,32,2.64,8.9330822,8.380651929,29.95517821,2.41,51.50834197,NA,NA
F4,LSD,male,33,2.45,6.865717195,10.07692458,24.48737257,2.67,56.37143705,NA,NA
F4,LSD,male,34,2.58,9.800589077,10.92843789,25.52157116,2.74,14.33927416,NA,NA
F4,LSD,male,35,2.63,7.523750278,8.44033054,16.29700931,2.44,2.173645494,NA,NA
F4,LSD,male,36,2.49,9.6406751,9.687177424,26.33837893,2.54,55.78934966,NA,NA
F4,LSD,male,37,2.55,9.077159177,13.07478619,15.5968116,2.74,63.51055111,NA,NA
F4,LSD,male,38,2.54,5.728876785,8.08928852,16.02997814,2.65,63.66861037,NA,NA
F4,LSD,male,39,2.65,9.068872584,11.6655966,20.22562438,2.52,77.33795692,NA,NA
F4,LSD,male,40,2.49,6.798232636,9.479642229,21.48284617,2.21,53.65246136,NA,NA
F4,LSD,male,41,2.51,6.946917324,5.570063291,21.42823808,2.64,75.66449258,NA,NA
F4,LSD,male,42,2.57,8.098849838,12.61209192,26.4851696,2.62,59.63126481,NA,NA
F4,LSD,male,43,2.45,5.534692261,5.942098736,15.13016704,2.81,51.25220445,NA,NA
F4,LSD,male,44,NA,0,0,0,2.56,68.82075256,NA,NA
F4,LSD,female,1,3.61,9.127763825,10.21290392,7.997286558,3.85,74.06413439,1.05,76
F4,LSD,female,2,3.5,8.353020926,11.70104995,19.67304526,3.66,89.75408737,0.95,22
F4,LSD,female,3,3.56,6.886385056,18.12646405,28.89979468,3.7,83.86555911,1.18,127
F4,LSD,female,4,3.59,7.088482519,12.16332219,20.30452105,3.78,76.83351247,0.99,0
F4,LSD,female,5,3.67,8.034018302,15.82431421,27.31146245,3.46,105.8554276,1.11,193
F4,LSD,female,6,3.3,8.929332532,12.31590755,13.4701824,3.51,91.55046777,1.29,98
F4,LSD,female,7,3.49,9.870889202,16.6075435,20.30598835,3.64,58.3112422,1.13,99
F4,LSD,female,8,3.75,9.480628022,14.29256896,39.60568549,3.88,86.7970278,1.16,114
F4,LSD,female,9,3.4,9.028360488,14.01546345,17.94479665,3.81,63.26164775,1.07,5
F4,LSD,female,10,3.75,7.067790924,16.762915,31.61996493,3.92,80.53687569,1.4,207
F4,LSD,female,11,3.63,10.56299575,15.50521242,24.17500306,3.88,78.99686543,0.97,1
F4,LSD,female,12,3.23,8.010948848,16.50413826,11.63142841,3.67,43.52414373,1.03,74
F4,LSD,female,13,3.67,10.39880472,14.20274035,24.77243702,3.77,94.36045462,1.14,105
F4,LSD,female,14,3.51,9.861803312,12.8610247,18.49144683,3.54,66.19494993,1.01,14
F4,LSD,female,15,3.64,7.95870738,14.19783135,22.52633888,3.7,97.98648335,1.35,151
F4,LSD,female,16,3.72,10.7877251,13.74880556,31.68492325,3.62,81.13450042,1.34,197
F4,LSD,female,17,3.67,9.633041042,15.5621416,22.60614665,3.75,77.17295981,0.99,14
F4,LSD,female,18,3.62,11.6988201,19.71540664,45.13319503,3.98,88.67927094,1.07,51
F4,LSD,female,19,3.71,10.26847341,14.67620062,23.6331512,3.76,67.60310788,0.99,6
F4,LSD,female,20,3.42,9.722450916,13.73007225,27.08027383,3.76,87.85301329,1.18,150
F4,LSD,female,21,3.25,6.943846225,13.16523747,15.34242908,3.8,73.82080587,1.16,89
F4,LSD,female,22,3.44,11.06186227,10.50493722,9.526236348,3.53,61.53102612,1.2,128
F4,LSD,female,23,3.56,12.74859523,16.92374841,22.94306404,3.71,78.0658051,1.22,85
F4,LSD,female,24,3.7,12.32801366,10.689423,20.81384838,3.72,62.50931718,0.91,64
F4,LSD,female,25,3.7,11.76654235,13.72240562,22.62945165,3.4,61.17648406,1.11,38
F4,LSD,female,26,3.34,8.989137589,10.56694315,17.53772919,3.36,61.25131598,1.21,200
F4,LSD,female,27,3.78,9.758296992,14.13248686,24.31089726,3.81,73.90444761,0.99,5
F4,LSD,female,28,3.54,12.51311917,10.66903361,17.85387187,3.62,66.69454401,1.25,211
F4,LSD,female,29,3.6,13.61174014,17.04586796,27.39895591,3.42,72.19221594,1.25,147
F4,LSD,female,30,3.66,11.34101426,8.686518113,10.5513943,3.56,53.94258905,1.16,96
F4,LSD,female,31,3.7,13.43015877,15.35937794,27.0104667,3.54,84.43851572,NA,NA
F4,LSD,female,32,3.46,10.72264016,10.59988048,15.45441193,3.98,94.4290348,NA,NA
F4,LSD,female,33,3.52,13.3165464,13.57958234,18.88343797,3.86,71.97480477,NA,NA
F4,LSD,female,34,3.59,14.78661573,14.55359469,20.11754666,3.64,64.78211422,NA,NA
F4,LSD,female,35,3.65,11.55086939,13.19136798,19.79943749,3.63,69.77913888,NA,NA
F4,LSD,female,36,3.46,11.08669289,8.981053329,8.926764172,3.74,79.56517448,NA,NA
F4,LSD,female,37,3.47,13.83813547,16.81579395,24.30784957,3.67,84.77858736,NA,NA
F4,LSD,female,38,3.7,12.32787123,10.79232553,18.28818974,3.98,87.55928195,NA,NA
F4,LSD,female,39,3.64,12.44066795,10.91335756,11.23764383,3.68,90.45181832,NA,NA
F4,LSD,female,40,3.43,11.90079083,10.54107478,11.55010606,3.92,85.1124145,NA,NA
F4,LSD,female,41,3.76,11.09123433,15.58241951,30.66532189,3.82,111.7373341,NA,NA
F4,LSD,female,42,3.65,16.74635794,20.10657958,25.63901884,3.83,12.04638543,NA,NA
F4,LSD,female,43,3.69,11.96774196,11.82604309,13.11219096,3.68,93.01453465,NA,NA
F4,LSD,female,44,3.52,13.76768358,13.17883094,17.70946699,3.55,68.37303925,NA,NA
F4,HSD,male,1,2.51,4.852202411,14.37585777,12.08296332,2.45,31.63672461,NA,NA
F4,HSD,male,2,2.58,6.314506327,11.85681171,20.53142454,2.51,24.0607306,NA,NA
F4,HSD,male,3,2.62,6.376626046,11.86580913,14.74585957,2.4,37.55108096,NA,NA
F4,HSD,male,4,2.58,6.558894179,8.515758156,15.45072729,2.48,36.59336954,NA,NA
F4,HSD,male,5,2.51,6.340570028,7.642596633,13.00629616,2.55,30.98713861,NA,NA
F4,HSD,male,6,2.5,6.914735372,13.79162325,18.72514124,2.46,29.7848794,NA,NA
F4,HSD,male,7,2.51,4.727157312,7.612397068,9.993757662,2.5,43.44036681,NA,NA
F4,HSD,male,8,2.56,5.294809136,11.15503098,11.96704081,2.56,37.14016168,NA,NA
F4,HSD,male,9,2.48,5.098734937,10.04155985,11.83464663,2.56,36.05132666,NA,NA
F4,HSD,male,10,2.48,7.918937899,10.03694656,11.70282477,2.6,18.82362943,NA,NA
F4,HSD,male,11,2.57,6.693965096,14.14000986,18.79873005,2.57,44.36176019,NA,NA
F4,HSD,male,12,2.31,4.695561924,10.96235623,15.86372866,2.47,26.96161077,NA,NA
F4,HSD,male,13,2.43,7.26420853,15.17093332,19.20439949,2.52,26.66258974,NA,NA
F4,HSD,male,14,2.51,6.450602647,13.66543183,17.89405409,2.61,44.66885124,NA,NA
F4,HSD,male,15,2.42,6.668400047,10.3596932,13.31715994,2.52,37.15261009,NA,NA
F4,HSD,male,16,2.61,5.569154602,13.61339484,19.85879683,2.57,33.64557265,NA,NA
F4,HSD,male,17,2.61,7.493127652,13.77555301,18.39677728,2.49,62.50490351,NA,NA
F4,HSD,male,18,2.54,8.648604787,14.51668148,19.90858299,2.63,47.69801331,NA,NA
F4,HSD,male,19,2.46,4.685788125,11.46039156,15.00872249,2.54,36.08646775,NA,NA
F4,HSD,male,20,2.57,5.528590871,10.17333544,15.51491882,2.55,32.69347181,NA,NA
F4,HSD,male,21,2.65,6.51381989,11.37672561,17.25132011,2.56,33.3583862,NA,NA
F4,HSD,male,22,2.44,7.415049353,11.00406773,15.16098901,2.61,28.16344716,NA,NA
F4,HSD,male,23,2.57,5.536284855,8.280540192,16.05976527,2.63,52.97572382,NA,NA
F4,HSD,male,24,2.57,8.251074301,9.824922384,29.74843009,2.63,53.73915041,NA,NA
F4,HSD,male,25,2.41,6.822984357,10.58520017,19.40349795,2.57,44.12875472,NA,NA
F4,HSD,male,26,2.51,4.862933069,11.14027167,21.0421257,2.56,70.28232993,NA,NA
